epsilon: 0.080, cost: 1, gamma: 0.000, test.rmse: 113.341, train.rmse: 93.758
epsilon: 0.080, cost: 1, gamma: 7.400, test.rmse: 95.126, train.rmse: 56.223
epsilon: 0.080, cost: 1, gamma: 7.500, test.rmse: 95.279, train.rmse: 56.207
epsilon: 0.080, cost: 1, gamma: 7.600, test.rmse: 95.433, train.rmse: 56.190
epsilon: 0.080, cost: 1, gamma: 7.700, test.rmse: 95.580, train.rmse: 56.176
epsilon: 0.080, cost: 1, gamma: 7.800, test.rmse: 95.722, train.rmse: 56.159
epsilon: 0.080, cost: 1, gamma: 7.900, test.rmse: 95.854, train.rmse: 56.141
epsilon: 0.080, cost: 1, gamma: 8.000, test.rmse: 95.985, train.rmse: 56.123
epsilon: 0.080, cost: 1, gamma: 8.100, test.rmse: 96.110, train.rmse: 56.102
epsilon: 0.080, cost: 1, gamma: 8.200, test.rmse: 96.234, train.rmse: 56.081
epsilon: 0.080, cost: 1, gamma: 8.300, test.rmse: 96.354, train.rmse: 56.060
epsilon: 0.080, cost: 1, gamma: 8.400, test.rmse: 96.470, train.rmse: 56.041
epsilon: 0.080, cost: 1, gamma: 8.500, test.rmse: 96.580, train.rmse: 56.022
epsilon: 0.080, cost: 1, gamma: 8.600, test.rmse: 96.690, train.rmse: 56.003
epsilon: 0.080, cost: 1, gamma: 8.700, test.rmse: 96.798, train.rmse: 55.986
epsilon: 0.080, cost: 1, gamma: 8.800, test.rmse: 96.902, train.rmse: 55.969
epsilon: 0.080, cost: 1, gamma: 8.900, test.rmse: 97.001, train.rmse: 55.951
epsilon: 0.080, cost: 1, gamma: 9.000, test.rmse: 97.099, train.rmse: 55.934
epsilon: 0.080, cost: 1, gamma: 9.100, test.rmse: 97.196, train.rmse: 55.917
epsilon: 0.080, cost: 1, gamma: 9.200, test.rmse: 97.288, train.rmse: 55.902
epsilon: 0.080, cost: 1, gamma: 9.300, test.rmse: 97.378, train.rmse: 55.884
epsilon: 0.080, cost: 1, gamma: 9.400, test.rmse: 97.470, train.rmse: 55.869
epsilon: 0.080, cost: 1, gamma: 9.500, test.rmse: 97.558, train.rmse: 55.853
epsilon: 0.080, cost: 1, gamma: 9.600, test.rmse: 97.642, train.rmse: 55.837
epsilon: 0.080, cost: 1, gamma: 9.700, test.rmse: 97.727, train.rmse: 55.822
epsilon: 0.080, cost: 1, gamma: 9.800, test.rmse: 97.807, train.rmse: 55.806
epsilon: 0.080, cost: 1, gamma: 9.900, test.rmse: 97.888, train.rmse: 55.791
epsilon: 0.080, cost: 1, gamma: 10.000, test.rmse: 97.965, train.rmse: 55.778
epsilon: 0.080, cost: 2, gamma: 0.000, test.rmse: 113.341, train.rmse: 93.758
epsilon: 0.080, cost: 2, gamma: 0.100, test.rmse: 67.980, train.rmse: 55.419
epsilon: 0.080, cost: 2, gamma: 0.200, test.rmse: 67.247, train.rmse: 54.835
epsilon: 0.080, cost: 2, gamma: 0.300, test.rmse: 67.097, train.rmse: 54.089
epsilon: 0.080, cost: 2, gamma: 0.400, test.rmse: 67.031, train.rmse: 53.240
epsilon: 0.080, cost: 2, gamma: 0.500, test.rmse: 67.256, train.rmse: 52.716
epsilon: 0.080, cost: 2, gamma: 0.600, test.rmse: 67.392, train.rmse: 52.028
epsilon: 0.080, cost: 2, gamma: 0.700, test.rmse: 67.535, train.rmse: 50.962
epsilon: 0.080, cost: 2, gamma: 0.800, test.rmse: 67.916, train.rmse: 49.996
epsilon: 0.080, cost: 2, gamma: 0.900, test.rmse: 68.244, train.rmse: 49.205
epsilon: 0.080, cost: 2, gamma: 1.000, test.rmse: 68.433, train.rmse: 48.783
epsilon: 0.080, cost: 2, gamma: 1.100, test.rmse: 68.853, train.rmse: 48.406
epsilon: 0.080, cost: 2, gamma: 1.200, test.rmse: 69.158, train.rmse: 48.014
epsilon: 0.080, cost: 2, gamma: 1.300, test.rmse: 69.456, train.rmse: 47.555
epsilon: 0.080, cost: 2, gamma: 1.400, test.rmse: 69.819, train.rmse: 47.178
epsilon: 0.080, cost: 2, gamma: 1.500, test.rmse: 70.122, train.rmse: 46.786
epsilon: 0.080, cost: 2, gamma: 1.600, test.rmse: 70.520, train.rmse: 46.413
epsilon: 0.080, cost: 2, gamma: 1.700, test.rmse: 70.973, train.rmse: 46.031
epsilon: 0.080, cost: 2, gamma: 1.800, test.rmse: 71.462, train.rmse: 45.694
epsilon: 0.080, cost: 2, gamma: 1.900, test.rmse: 71.891, train.rmse: 45.349
epsilon: 0.080, cost: 2, gamma: 2.000, test.rmse: 72.343, train.rmse: 45.034
epsilon: 0.080, cost: 2, gamma: 2.100, test.rmse: 72.806, train.rmse: 44.742
epsilon: 0.080, cost: 2, gamma: 2.200, test.rmse: 73.301, train.rmse: 44.447
epsilon: 0.080, cost: 2, gamma: 2.300, test.rmse: 73.806, train.rmse: 44.174
epsilon: 0.080, cost: 2, gamma: 2.400, test.rmse: 74.313, train.rmse: 43.906
epsilon: 0.080, cost: 2, gamma: 2.500, test.rmse: 74.821, train.rmse: 43.657
epsilon: 0.080, cost: 2, gamma: 2.600, test.rmse: 75.330, train.rmse: 43.424
epsilon: 0.080, cost: 2, gamma: 2.700, test.rmse: 75.856, train.rmse: 43.202
epsilon: 0.080, cost: 2, gamma: 2.800, test.rmse: 76.381, train.rmse: 42.984
epsilon: 0.080, cost: 2, gamma: 2.900, test.rmse: 76.912, train.rmse: 42.789
epsilon: 0.080, cost: 2, gamma: 3.000, test.rmse: 77.437, train.rmse: 42.613
epsilon: 0.080, cost: 2, gamma: 3.100, test.rmse: 77.961, train.rmse: 42.442
epsilon: 0.080, cost: 2, gamma: 3.200, test.rmse: 78.426, train.rmse: 42.285
epsilon: 0.080, cost: 2, gamma: 3.300, test.rmse: 78.882, train.rmse: 42.144
epsilon: 0.080, cost: 2, gamma: 3.400, test.rmse: 79.348, train.rmse: 42.010
epsilon: 0.080, cost: 2, gamma: 3.500, test.rmse: 79.838, train.rmse: 41.874
epsilon: 0.080, cost: 2, gamma: 3.600, test.rmse: 80.343, train.rmse: 41.737
epsilon: 0.080, cost: 2, gamma: 3.700, test.rmse: 80.858, train.rmse: 41.598
epsilon: 0.080, cost: 2, gamma: 3.800, test.rmse: 81.377, train.rmse: 41.464
epsilon: 0.080, cost: 2, gamma: 3.900, test.rmse: 81.906, train.rmse: 41.328
epsilon: 0.080, cost: 2, gamma: 4.000, test.rmse: 82.415, train.rmse: 41.198
epsilon: 0.080, cost: 2, gamma: 4.100, test.rmse: 82.890, train.rmse: 41.077
epsilon: 0.080, cost: 2, gamma: 4.200, test.rmse: 83.358, train.rmse: 40.978
epsilon: 0.080, cost: 2, gamma: 4.300, test.rmse: 83.818, train.rmse: 40.882
epsilon: 0.080, cost: 2, gamma: 4.400, test.rmse: 84.258, train.rmse: 40.753
epsilon: 0.080, cost: 2, gamma: 4.500, test.rmse: 84.671, train.rmse: 40.629
epsilon: 0.080, cost: 2, gamma: 4.600, test.rmse: 85.056, train.rmse: 40.523
epsilon: 0.080, cost: 2, gamma: 4.700, test.rmse: 85.390, train.rmse: 40.429
epsilon: 0.080, cost: 2, gamma: 4.800, test.rmse: 85.719, train.rmse: 40.337
epsilon: 0.080, cost: 2, gamma: 4.900, test.rmse: 86.035, train.rmse: 40.249
epsilon: 0.080, cost: 2, gamma: 5.000, test.rmse: 86.350, train.rmse: 40.165
epsilon: 0.080, cost: 2, gamma: 5.100, test.rmse: 86.666, train.rmse: 40.080
epsilon: 0.080, cost: 2, gamma: 5.200, test.rmse: 86.977, train.rmse: 40.000
epsilon: 0.080, cost: 2, gamma: 5.300, test.rmse: 87.280, train.rmse: 39.924
epsilon: 0.080, cost: 2, gamma: 5.400, test.rmse: 87.573, train.rmse: 39.839
epsilon: 0.080, cost: 2, gamma: 5.500, test.rmse: 87.861, train.rmse: 39.720
epsilon: 0.080, cost: 2, gamma: 5.600, test.rmse: 88.133, train.rmse: 39.592
epsilon: 0.080, cost: 2, gamma: 5.700, test.rmse: 88.400, train.rmse: 39.468
epsilon: 0.080, cost: 2, gamma: 5.800, test.rmse: 88.662, train.rmse: 39.345
epsilon: 0.080, cost: 2, gamma: 5.900, test.rmse: 88.923, train.rmse: 39.214
epsilon: 0.080, cost: 2, gamma: 6.000, test.rmse: 89.176, train.rmse: 39.088
epsilon: 0.080, cost: 2, gamma: 6.100, test.rmse: 89.422, train.rmse: 38.966
epsilon: 0.080, cost: 2, gamma: 6.200, test.rmse: 89.660, train.rmse: 38.846
epsilon: 0.080, cost: 2, gamma: 6.300, test.rmse: 89.886, train.rmse: 38.727
epsilon: 0.080, cost: 2, gamma: 6.400, test.rmse: 90.106, train.rmse: 38.607
epsilon: 0.080, cost: 2, gamma: 6.500, test.rmse: 90.322, train.rmse: 38.487
epsilon: 0.080, cost: 2, gamma: 6.600, test.rmse: 90.534, train.rmse: 38.370
epsilon: 0.080, cost: 2, gamma: 6.700, test.rmse: 90.742, train.rmse: 38.255
epsilon: 0.080, cost: 2, gamma: 6.800, test.rmse: 90.949, train.rmse: 38.141
epsilon: 0.080, cost: 2, gamma: 6.900, test.rmse: 91.152, train.rmse: 38.033
epsilon: 0.080, cost: 2, gamma: 7.000, test.rmse: 91.348, train.rmse: 37.929
epsilon: 0.080, cost: 2, gamma: 7.100, test.rmse: 91.546, train.rmse: 37.830
epsilon: 0.080, cost: 2, gamma: 7.200, test.rmse: 91.733, train.rmse: 37.732
epsilon: 0.080, cost: 2, gamma: 7.300, test.rmse: 91.911, train.rmse: 37.638
epsilon: 0.080, cost: 2, gamma: 7.400, test.rmse: 92.081, train.rmse: 37.547
epsilon: 0.080, cost: 2, gamma: 7.500, test.rmse: 92.249, train.rmse: 37.461
epsilon: 0.080, cost: 2, gamma: 7.600, test.rmse: 92.412, train.rmse: 37.377
epsilon: 0.080, cost: 2, gamma: 7.700, test.rmse: 92.585, train.rmse: 37.298
epsilon: 0.080, cost: 2, gamma: 7.800, test.rmse: 92.752, train.rmse: 37.228
epsilon: 0.080, cost: 2, gamma: 7.900, test.rmse: 92.916, train.rmse: 37.162
epsilon: 0.080, cost: 2, gamma: 8.000, test.rmse: 93.064, train.rmse: 37.099
epsilon: 0.080, cost: 2, gamma: 8.100, test.rmse: 93.207, train.rmse: 37.041
epsilon: 0.080, cost: 2, gamma: 8.200, test.rmse: 93.342, train.rmse: 36.985
epsilon: 0.080, cost: 2, gamma: 8.300, test.rmse: 93.476, train.rmse: 36.928
epsilon: 0.080, cost: 2, gamma: 8.400, test.rmse: 93.608, train.rmse: 36.874
epsilon: 0.080, cost: 2, gamma: 8.500, test.rmse: 93.738, train.rmse: 36.822
epsilon: 0.080, cost: 2, gamma: 8.600, test.rmse: 93.863, train.rmse: 36.770
epsilon: 0.080, cost: 2, gamma: 8.700, test.rmse: 93.984, train.rmse: 36.719
epsilon: 0.080, cost: 2, gamma: 8.800, test.rmse: 94.103, train.rmse: 36.674
epsilon: 0.080, cost: 2, gamma: 8.900, test.rmse: 94.220, train.rmse: 36.631
epsilon: 0.080, cost: 2, gamma: 9.000, test.rmse: 94.333, train.rmse: 36.589
epsilon: 0.080, cost: 2, gamma: 9.100, test.rmse: 94.444, train.rmse: 36.547
epsilon: 0.080, cost: 2, gamma: 9.200, test.rmse: 94.550, train.rmse: 36.503
epsilon: 0.080, cost: 2, gamma: 9.300, test.rmse: 94.657, train.rmse: 36.458
epsilon: 0.080, cost: 2, gamma: 9.400, test.rmse: 94.760, train.rmse: 36.413
epsilon: 0.080, cost: 2, gamma: 9.500, test.rmse: 94.859, train.rmse: 36.372
epsilon: 0.080, cost: 2, gamma: 9.600, test.rmse: 94.958, train.rmse: 36.331
epsilon: 0.080, cost: 2, gamma: 9.700, test.rmse: 95.053, train.rmse: 36.292
epsilon: 0.080, cost: 2, gamma: 9.800, test.rmse: 95.145, train.rmse: 36.252
epsilon: 0.080, cost: 2, gamma: 9.900, test.rmse: 95.240, train.rmse: 36.217
epsilon: 0.080, cost: 2, gamma: 10.000, test.rmse: 95.330, train.rmse: 36.180
epsilon: 0.080, cost: 3, gamma: 0.000, test.rmse: 113.341, train.rmse: 93.758
epsilon: 0.080, cost: 3, gamma: 0.100, test.rmse: 67.263, train.rmse: 54.909
epsilon: 0.080, cost: 3, gamma: 0.200, test.rmse: 67.081, train.rmse: 54.164
epsilon: 0.080, cost: 3, gamma: 0.300, test.rmse: 66.800, train.rmse: 53.380
epsilon: 0.080, cost: 3, gamma: 0.400, test.rmse: 66.536, train.rmse: 52.537
epsilon: 0.080, cost: 3, gamma: 0.500, test.rmse: 67.499, train.rmse: 51.684
epsilon: 0.080, cost: 3, gamma: 0.600, test.rmse: 68.140, train.rmse: 50.136
epsilon: 0.080, cost: 3, gamma: 0.700, test.rmse: 68.493, train.rmse: 48.784
epsilon: 0.080, cost: 3, gamma: 0.800, test.rmse: 68.880, train.rmse: 47.828
epsilon: 0.080, cost: 3, gamma: 0.900, test.rmse: 69.547, train.rmse: 47.139
epsilon: 0.080, cost: 3, gamma: 1.000, test.rmse: 70.254, train.rmse: 46.500
epsilon: 0.080, cost: 3, gamma: 1.100, test.rmse: 70.812, train.rmse: 45.827
epsilon: 0.080, cost: 3, gamma: 1.200, test.rmse: 71.095, train.rmse: 45.079
epsilon: 0.080, cost: 3, gamma: 1.300, test.rmse: 71.658, train.rmse: 44.292
epsilon: 0.080, cost: 3, gamma: 1.400, test.rmse: 72.231, train.rmse: 43.600
epsilon: 0.080, cost: 3, gamma: 1.500, test.rmse: 72.900, train.rmse: 42.843
epsilon: 0.080, cost: 3, gamma: 1.600, test.rmse: 73.558, train.rmse: 42.132
epsilon: 0.080, cost: 3, gamma: 1.700, test.rmse: 74.137, train.rmse: 41.433
epsilon: 0.080, cost: 3, gamma: 1.800, test.rmse: 74.656, train.rmse: 40.726
epsilon: 0.080, cost: 3, gamma: 1.900, test.rmse: 75.127, train.rmse: 40.057
epsilon: 0.080, cost: 3, gamma: 2.000, test.rmse: 75.554, train.rmse: 39.446
epsilon: 0.080, cost: 3, gamma: 2.100, test.rmse: 76.030, train.rmse: 38.880
epsilon: 0.080, cost: 3, gamma: 2.200, test.rmse: 76.474, train.rmse: 38.351
epsilon: 0.080, cost: 3, gamma: 2.300, test.rmse: 76.913, train.rmse: 37.836
epsilon: 0.080, cost: 3, gamma: 2.400, test.rmse: 77.331, train.rmse: 37.344
epsilon: 0.080, cost: 3, gamma: 2.500, test.rmse: 77.745, train.rmse: 36.870
epsilon: 0.080, cost: 3, gamma: 2.600, test.rmse: 78.156, train.rmse: 36.374
epsilon: 0.080, cost: 3, gamma: 2.700, test.rmse: 78.563, train.rmse: 35.902
epsilon: 0.080, cost: 3, gamma: 2.800, test.rmse: 78.945, train.rmse: 35.455
epsilon: 0.080, cost: 3, gamma: 2.900, test.rmse: 79.363, train.rmse: 35.035
epsilon: 0.080, cost: 3, gamma: 3.000, test.rmse: 79.764, train.rmse: 34.646
epsilon: 0.080, cost: 3, gamma: 3.100, test.rmse: 80.184, train.rmse: 34.269
epsilon: 0.080, cost: 3, gamma: 3.200, test.rmse: 80.536, train.rmse: 33.842
epsilon: 0.080, cost: 3, gamma: 3.300, test.rmse: 80.906, train.rmse: 33.409
epsilon: 0.080, cost: 3, gamma: 3.400, test.rmse: 81.277, train.rmse: 33.023
epsilon: 0.080, cost: 3, gamma: 3.500, test.rmse: 81.691, train.rmse: 32.667
epsilon: 0.080, cost: 3, gamma: 3.600, test.rmse: 82.059, train.rmse: 32.342
epsilon: 0.080, cost: 3, gamma: 3.700, test.rmse: 82.422, train.rmse: 32.063
epsilon: 0.080, cost: 3, gamma: 3.800, test.rmse: 82.734, train.rmse: 31.821
epsilon: 0.080, cost: 3, gamma: 3.900, test.rmse: 82.988, train.rmse: 31.585
epsilon: 0.080, cost: 3, gamma: 4.000, test.rmse: 83.244, train.rmse: 31.321
epsilon: 0.080, cost: 3, gamma: 4.100, test.rmse: 83.488, train.rmse: 31.074
epsilon: 0.080, cost: 3, gamma: 4.200, test.rmse: 83.735, train.rmse: 30.831
epsilon: 0.080, cost: 3, gamma: 4.300, test.rmse: 84.004, train.rmse: 30.593
epsilon: 0.080, cost: 3, gamma: 4.400, test.rmse: 84.256, train.rmse: 30.356
epsilon: 0.080, cost: 3, gamma: 4.500, test.rmse: 84.507, train.rmse: 30.119
epsilon: 0.080, cost: 3, gamma: 4.600, test.rmse: 84.770, train.rmse: 29.891
epsilon: 0.080, cost: 3, gamma: 4.700, test.rmse: 85.032, train.rmse: 29.660
epsilon: 0.080, cost: 3, gamma: 4.800, test.rmse: 85.272, train.rmse: 29.429
epsilon: 0.080, cost: 3, gamma: 4.900, test.rmse: 85.514, train.rmse: 29.208
epsilon: 0.080, cost: 3, gamma: 5.000, test.rmse: 85.752, train.rmse: 28.991
epsilon: 0.080, cost: 3, gamma: 5.100, test.rmse: 85.998, train.rmse: 28.776
epsilon: 0.080, cost: 3, gamma: 5.200, test.rmse: 86.249, train.rmse: 28.569
epsilon: 0.080, cost: 3, gamma: 5.300, test.rmse: 86.501, train.rmse: 28.369
epsilon: 0.080, cost: 3, gamma: 5.400, test.rmse: 86.749, train.rmse: 28.177
epsilon: 0.080, cost: 3, gamma: 5.500, test.rmse: 87.003, train.rmse: 27.999
epsilon: 0.080, cost: 3, gamma: 5.600, test.rmse: 87.252, train.rmse: 27.833
epsilon: 0.080, cost: 3, gamma: 5.700, test.rmse: 87.464, train.rmse: 27.679
epsilon: 0.080, cost: 3, gamma: 5.800, test.rmse: 87.665, train.rmse: 27.530
epsilon: 0.080, cost: 3, gamma: 5.900, test.rmse: 87.864, train.rmse: 27.388
epsilon: 0.080, cost: 3, gamma: 6.000, test.rmse: 88.060, train.rmse: 27.249
epsilon: 0.080, cost: 3, gamma: 6.100, test.rmse: 88.254, train.rmse: 27.091
epsilon: 0.080, cost: 3, gamma: 6.200, test.rmse: 88.463, train.rmse: 26.894
epsilon: 0.080, cost: 3, gamma: 6.300, test.rmse: 88.658, train.rmse: 26.704
epsilon: 0.080, cost: 3, gamma: 6.400, test.rmse: 88.847, train.rmse: 26.520
epsilon: 0.080, cost: 3, gamma: 6.500, test.rmse: 89.048, train.rmse: 26.346
epsilon: 0.080, cost: 3, gamma: 6.600, test.rmse: 89.244, train.rmse: 26.179
epsilon: 0.080, cost: 3, gamma: 6.700, test.rmse: 89.447, train.rmse: 26.018
epsilon: 0.080, cost: 3, gamma: 6.800, test.rmse: 89.646, train.rmse: 25.859
epsilon: 0.080, cost: 3, gamma: 6.900, test.rmse: 89.838, train.rmse: 25.707
epsilon: 0.080, cost: 3, gamma: 7.000, test.rmse: 90.028, train.rmse: 25.564
epsilon: 0.080, cost: 3, gamma: 7.100, test.rmse: 90.215, train.rmse: 25.423
epsilon: 0.080, cost: 3, gamma: 7.200, test.rmse: 90.393, train.rmse: 25.284
epsilon: 0.080, cost: 3, gamma: 7.300, test.rmse: 90.568, train.rmse: 25.150
epsilon: 0.080, cost: 3, gamma: 7.400, test.rmse: 90.746, train.rmse: 25.020
epsilon: 0.080, cost: 3, gamma: 7.500, test.rmse: 90.917, train.rmse: 24.892
epsilon: 0.080, cost: 3, gamma: 7.600, test.rmse: 91.084, train.rmse: 24.771
epsilon: 0.080, cost: 3, gamma: 7.700, test.rmse: 91.246, train.rmse: 24.653
epsilon: 0.080, cost: 3, gamma: 7.800, test.rmse: 91.405, train.rmse: 24.541
epsilon: 0.080, cost: 3, gamma: 7.900, test.rmse: 91.559, train.rmse: 24.435
epsilon: 0.080, cost: 3, gamma: 8.000, test.rmse: 91.703, train.rmse: 24.334
epsilon: 0.080, cost: 3, gamma: 8.100, test.rmse: 91.848, train.rmse: 24.235
epsilon: 0.080, cost: 3, gamma: 8.200, test.rmse: 91.990, train.rmse: 24.138
epsilon: 0.080, cost: 3, gamma: 8.300, test.rmse: 92.125, train.rmse: 24.044
epsilon: 0.080, cost: 3, gamma: 8.400, test.rmse: 92.263, train.rmse: 23.956
epsilon: 0.080, cost: 3, gamma: 8.500, test.rmse: 92.397, train.rmse: 23.870
epsilon: 0.080, cost: 3, gamma: 8.600, test.rmse: 92.530, train.rmse: 23.787
epsilon: 0.080, cost: 3, gamma: 8.700, test.rmse: 92.654, train.rmse: 23.706
epsilon: 0.080, cost: 3, gamma: 8.800, test.rmse: 92.777, train.rmse: 23.629
epsilon: 0.080, cost: 3, gamma: 8.900, test.rmse: 92.897, train.rmse: 23.557
epsilon: 0.080, cost: 3, gamma: 9.000, test.rmse: 93.015, train.rmse: 23.487
epsilon: 0.080, cost: 3, gamma: 9.100, test.rmse: 93.129, train.rmse: 23.417
epsilon: 0.080, cost: 3, gamma: 9.200, test.rmse: 93.244, train.rmse: 23.351
epsilon: 0.080, cost: 3, gamma: 9.300, test.rmse: 93.353, train.rmse: 23.286
